tips,trip_start_timestamp,trip_seconds,trip_miles,pickup_community_area,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_community_area,fare,tolls,extras,trip_total
0,2023-01-31T14:15:00.000,1399,11.2,66,41.771848515,-87.695666342,41,30,0,0,30
8.68,2023-01-31T14:15:00.000,2336,13.37,3,41.96581197,-87.655878786,76,37.18,0,0,45.86
2,2023-01-31T14:15:00.000,420,1.5,28,41.879255084,-87.642648998,8,7.5,0,0,9.5
0,2023-01-31T14:15:00.000,2700,0.7,10,41.985015101,-87.804532006,17,36.75,0,10,46.75
0,2023-01-31T14:15:00.000,0,0,76,41.97907082,-87.903039661,76,3.25,0,0,3.25
0,2023-01-31T14:15:00.000,1620,11.2,13,41.983636307,-87.723583185,76,31.25,0,0,31.25
2.27,2023-01-31T14:15:00.000,6,0,8,41.89321636,-87.63784421,8,10,0,0,12.27
0,2023-01-31T14:15:00.000,12,0,76,41.97907082,-87.903039661,76,3.25,0,0,3.25
12.62,2023-01-31T14:15:00.000,2071,18.12,32,41.880994471,-87.632746489,76,45,0,5,63.12
9.6,2023-01-31T14:15:00.000,1432,17.73,76,41.97907082,-87.903039661,8,43.5,0,4,57.6
0,2023-01-31T14:15:00.000,255,0.35,8,41.898331794,-87.620762865,8,4.75,0,0,4.75
2.29,2023-01-31T14:15:00.000,539,2.36,32,41.878865584,-87.625192142,8,10,0,0,12.29
0,2023-01-31T14:15:00.000,2091,33.83,76,41.97907082,-87.903039661,,79.25,0,0,79.75
4.55,2023-01-31T14:15:00.000,1285,7.61,24,41.901206994,-87.676355989,60,22.25,0,0,26.8
2,2023-01-31T14:15:00.000,1140,0.6,56,41.79259236,-87.769615453,32,29.25,0,4,35.25
0,2023-01-31T14:15:00.000,1567,23.66,76,41.97907082,-87.903039661,,57.25,0,38.5,96.25
2,2023-01-31T14:15:00.000,530,1.7,32,41.880994471,-87.632746489,33,8,0,0,10.5
0,2023-01-31T14:15:00.000,2167,18.74,8,41.890922026,-87.618868355,76,46.5,0,0,47
0,2023-01-31T14:15:00.000,1301,2.48,32,41.880994471,-87.632746489,28,13.25,0,0,13.25
3,2023-01-31T14:15:00.000,396,1.1,32,41.878865584,-87.625192142,8,6.5,0,0,10
0,2023-01-31T14:15:00.000,575,1.1,8,41.89503345,-87.619710672,32,7.25,0,1,8.25
0,2023-01-31T14:15:00.000,918,2.81,8,41.899602111,-87.633308037,28,11.25,0,0,11.25
0,2023-01-31T14:15:00.000,2073,14.76,8,41.899602111,-87.633308037,49,40.83,0,0,40.83
2.27,2023-01-31T14:15:00.000,370,1.49,8,41.899602111,-87.633308037,8,10,0,0,12.27
2,2023-01-31T14:15:00.000,240,0.7,8,41.899602111,-87.633308037,8,5.25,0,0,7.25
0,2023-01-31T14:15:00.000,2873,26.2,53,41.673819904,-87.635739777,25,62.3,0,0,62.3
2,2023-01-31T14:15:00.000,1151,3.1,32,41.880994471,-87.632746489,32,12.75,0,0,15.25
2,2023-01-31T14:15:00.000,399,1.24,32,41.884987192,-87.620992913,8,6.75,0,0,9.25
0,2023-01-31T14:15:00.000,1231,4.89,2,42.001571027,-87.695012589,77,15.75,0,0,15.75
0,2023-01-31T14:15:00.000,540,4,76,41.980264315,-87.913624596,10,12.5,0,4,16.5
11.35,2023-01-31T14:15:00.000,1318,12.93,76,41.97907082,-87.903039661,,33.25,0,23,68.1
2,2023-01-31T14:15:00.000,660,2.1,32,41.878865584,-87.625192142,8,9,0,0,11
7.65,2023-01-31T14:15:00.000,1347,13.16,,,,6,33.75,0,4,45.9
11.56,2023-01-31T14:15:00.000,1280,16.89,76,41.97907082,-87.903039661,32,41.75,0,4,57.81
8.9,2023-01-31T14:15:00.000,2059,17.61,32,41.880994471,-87.632746489,76,44,0,0,53.4
0,2023-01-31T14:15:00.000,1632,10.88,7,41.922686284,-87.649488729,37,29,0,0,29
0,2023-01-31T14:15:00.000,15,0.2,10,41.985015101,-87.804532006,10,3.5,0,0,3.5
0,2023-01-31T14:15:00.000,1708,8.05,29,41.860190019,-87.7172201,65,0,0,0,0
0,2023-01-31T14:15:00.000,398,0.95,32,41.884987192,-87.620992913,8,6.25,0,0,6.25
3,2023-01-31T14:15:00.000,213,0.41,8,41.899602111,-87.633308037,8,4.75,0,0,8.25
0,2023-01-31T14:15:00.000,0,0,32,41.884987192,-87.620992913,32,3.25,0,0,3.25
0,2023-01-31T14:15:00.000,128,0.38,32,41.880994471,-87.632746489,28,4.25,0,0,4.25
3.31,2023-01-31T14:15:00.000,566,3.47,8,41.89503345,-87.619710672,6,11.75,0,1,16.56
0,2023-01-31T14:15:00.000,1836,5.7,3,41.96581197,-87.655878786,8,22.75,0,0,22.75
6.5,2023-01-31T14:15:00.000,1291,17.63,,,,32,43.25,0,4,54.25
12.31,2023-01-31T14:15:00.000,1703,17.21,76,41.97907082,-87.903039661,8,43.25,0,5.5,61.56
0,2023-01-31T14:15:00.000,600,1.8,28,41.874005383,-87.66351755,8,8.5,0,0,8.5
1,2023-01-31T14:15:00.000,600,1.4,8,41.89321636,-87.63784421,32,8,0,0,9
9.3,2023-01-31T14:15:00.000,1982,17.91,8,41.899602111,-87.633308037,76,44,0,2,55.8
0,2023-01-31T14:15:00.000,3139,6.44,10,41.985015101,-87.804532006,2,30.5,0,0,30.5
0,2023-01-31T14:15:00.000,1062,6.15,8,41.899602111,-87.633308037,3,18.75,0,0,18.75
1,2023-01-31T14:15:00.000,360,0.9,32,41.880994471,-87.632746489,8,6.25,0,0,7.25
0,2023-01-31T14:15:00.000,180,0.5,32,41.878865584,-87.625192142,28,4.75,0,0,4.75
0,2023-01-31T14:15:00.000,1419,8.46,28,41.874005383,-87.66351755,38,24,0,0,24.5
0,2023-01-31T14:15:00.000,1800,0,35,41.835117986,-87.618677767,35,20.25,0,0,20.25
4,2023-01-31T14:15:00.000,377,1.19,8,41.899602111,-87.633308037,8,6.25,0,0,10.25
0,2023-01-31T14:15:00.000,660,0.1,7,41.922686284,-87.649488729,8,8.5,0,0,8.5
0,2023-01-31T14:15:00.000,1680,12.1,8,41.899602111,-87.633308037,,32,0,3,35
9.05,2023-01-31T14:15:00.000,1871,15.77,,,,6,40.75,0,4,54.3
0,2023-01-31T14:15:00.000,360,0,32,41.884987192,-87.620992913,8,6.25,0,0,6.25
0,2023-01-31T14:15:00.000,404,1.01,8,41.899602111,-87.633308037,8,6.25,0,0,6.25
0,2023-01-31T14:15:00.000,1359,13,44,41.740205756,-87.615969523,28,34.45,0,0,34.45
11,2023-01-31T14:15:00.000,1740,1.1,76,41.97907082,-87.903039661,32,45.5,0,5,61.5
2.25,2023-01-31T14:15:00.000,586,3.1,28,41.874005383,-87.66351755,24,10.75,0,0,13.5
3,2023-01-31T14:15:00.000,102,0.23,8,41.899602111,-87.633308037,8,4,0,0,7.5
0,2023-01-31T14:15:00.000,1223,8.88,1,42.009622881,-87.670166857,8,24.5,0,0,24.5
0,2023-01-31T14:15:00.000,18,0.07,,,,,3.25,0,0,3.25
0,2023-01-31T14:15:00.000,1732,9.84,37,41.80908443,-87.632424524,23,28,0,0,28
4,2023-01-31T14:15:00.000,660,6,8,41.89503345,-87.619710672,3,17.5,0,0,21.5
9,2023-01-31T14:15:00.000,1564,16.26,,,,24,40.5,0,4,54
2.18,2023-01-31T14:15:00.000,755,4.38,6,41.944226601,-87.655998182,7,14,0,0,16.68
0,2023-01-31T14:15:00.000,374,1.47,8,41.898331794,-87.620762865,7,7.25,0,0,7.25
0,2023-01-31T14:15:00.000,780,0.2,4,41.975170943,-87.687515515,6,13.5,0,0,13.5
0,2023-01-31T14:15:00.000,5,0.03,32,41.880994471,-87.632746489,32,3.25,0,0,3.25
0,2023-01-31T14:15:00.000,352,0.73,8,41.899602111,-87.633308037,8,5.75,0,0,5.75
2.33,2023-01-31T14:15:00.000,646,2.45,32,41.880994471,-87.632746489,7,10,0,0,12.33
2,2023-01-31T14:15:00.000,480,1.58,32,41.878865584,-87.625192142,32,7.5,0,0,10
0,2023-01-31T14:15:00.000,3845,5.97,43,41.761577908,-87.572781987,67,31.75,0,0,31.75
0,2023-01-31T14:15:00.000,1214,0,14,41.968069,-87.721559063,21,12.57,0,0,12.57
2,2023-01-31T14:15:00.000,900,0.1,8,41.898331794,-87.620762865,33,11.75,0,1,14.75
0,2023-01-31T14:15:00.000,232,1.17,7,41.922686284,-87.649488729,8,6,0,0,6
0,2023-01-31T14:15:00.000,1501,9.82,43,41.761577908,-87.572781987,8,28.25,0,0,28.25
0,2023-01-31T14:15:00.000,1140,6,38,41.812948939,-87.617859676,69,25,0,0,25
0,2023-01-31T14:15:00.000,420,1.6,6,41.944226601,-87.655998182,6,6.75,0,0,6.75
0,2023-01-31T14:15:00.000,3000,5.2,3,41.96581197,-87.655878786,14,25,0,0,25
0,2023-01-31T14:15:00.000,1140,0.4,41,41.794090253,-87.592310855,32,20.5,0,0,20.5
0,2023-01-31T14:15:00.000,0,0,32,41.880994471,-87.632746489,,3.25,0,2,5.25
0,2023-01-31T14:15:00.000,2438,6.05,68,41.777196255,-87.642497527,68,24.25,0,0,24.25
12,2023-01-31T14:15:00.000,1317,17.81,76,41.980264315,-87.913624596,32,43.5,0,4,60
,2023-01-31T14:15:00.000,1445,9.08,69,41.763246799,-87.616134111,33,,,,
0,2023-01-31T14:15:00.000,895,3.38,32,41.878865584,-87.625192142,7,12.25,0,0,12.25
2.27,2023-01-31T14:15:00.000,242,0.77,32,41.884987192,-87.620992913,32,10,0,0,12.27
6.2,2023-01-31T14:15:00.000,1044,8.96,76,41.980264315,-87.913624596,14,24.5,0,6,37.2
5.3,2023-01-31T14:15:00.000,1440,0.4,56,41.79259236,-87.769615453,,21,0,5,31.3
0,2023-01-31T14:15:00.000,720,2,8,41.899155613,-87.626210532,32,9.5,0,0,9.5
0,2023-01-31T14:15:00.000,0,0,59,41.829922304,-87.672502646,59,3.25,0,1,4.25
0,2023-01-31T14:15:00.000,1272,4.37,7,41.922686284,-87.649488729,21,15.5,0,0,15.5
2.6,2023-01-31T14:15:00.000,580,2.28,28,41.874005383,-87.66351755,24,9,0,3.5,15.6
3,2023-01-31T14:15:00.000,420,0.9,32,41.884987192,-87.620992913,28,6.25,0,0,9.25
2.27,2023-01-31T14:15:00.000,541,1.46,8,41.89321636,-87.63784421,8,10,0,0,12.27
9,2023-01-31T14:15:00.000,2062,17.52,32,41.880994471,-87.632746489,76,44.5,0,0,54
0,2023-01-31T14:15:00.000,18,0,2,42.001571027,-87.695012589,2,3.25,0,0,3.25
2,2023-01-31T14:15:00.000,438,1.52,8,41.899602111,-87.633308037,7,7.25,0,0,9.75
0,2023-01-31T14:15:00.000,1539,10.23,8,41.899602111,-87.633308037,1,27.75,0,0,27.75
0,2023-01-31T14:15:00.000,1320,7.6,8,41.899602111,-87.633308037,14,21.5,0,0,21.5
6.25,2023-01-31T14:15:00.000,1857,15.07,76,41.980264315,-87.913624596,,38.75,0,5,50.5
0,2023-01-31T14:15:00.000,2820,7.4,50,41.706125752,-87.598255838,43,29.5,0,0,29.5
0.05,2023-01-31T14:15:00.000,2580,0,76,41.980264315,-87.913624596,61,64.5,0,6.5,71.05
2.27,2023-01-31T14:15:00.000,286,0.84,8,41.890922026,-87.618868355,8,10,0,0,12.27
0,2023-01-31T14:15:00.000,2580,11.1,24,41.901206994,-87.676355989,5,31.5,0,0,31.5
0,2023-01-31T14:15:00.000,761,4.48,,,,77,14.25,0,0,14.25
0,2023-01-31T14:15:00.000,8,0,2,42.001571027,-87.695012589,2,3.25,0,0,3.25
9.5,2023-01-31T14:15:00.000,1275,17.4,76,41.980264315,-87.913624596,28,43,0,4,57
0,2023-01-31T14:15:00.000,3104,6.67,38,41.812948939,-87.617859676,44,30.25,0,0,30.25
0,2023-01-31T14:15:00.000,1268,10.36,76,41.980264315,-87.913624596,,27.75,0,6,33.75
0,2023-01-31T14:15:00.000,1080,2.2,27,41.878914496,-87.70589713,28,11.75,0,0,11.75
0,2023-01-31T14:15:00.000,2271,11.3,8,41.89503345,-87.619710672,46,36.06,0,0,36.06
0,2023-01-31T14:15:00.000,1591,8.45,39,41.808916283,-87.596183344,33,24.75,0,0,24.75
0,2023-01-31T14:15:00.000,60,0,76,41.97907082,-87.903039661,76,3.25,0,4.5,7.75
2.43,2023-01-31T14:15:00.000,1080,0.2,32,41.878865584,-87.625192142,24,13.5,0,0,15.93
0,2023-01-31T14:15:00.000,1328,11.61,43,41.761577908,-87.572781987,28,37.25,0,0,37.25
9,2023-01-31T14:15:00.000,1544,16.01,76,41.980264315,-87.913624596,8,40.5,0,4,54
14.25,2023-01-31T14:15:00.000,1800,1,76,41.97907082,-87.903039661,32,43,0,4,61.25
0,2023-01-31T14:15:00.000,900,8.7,8,41.899602111,-87.633308037,36,23.25,0,0,23.25
0,2023-01-31T14:15:00.000,0,0,24,41.901206994,-87.676355989,24,3.25,0,0,3.25
0,2023-01-31T14:15:00.000,1680,11,39,41.808916283,-87.596183344,24,29.75,0,0,29.75
4.25,2023-01-31T14:15:00.000,1048,7.2,32,41.884987192,-87.620992913,3,20.75,0,0,25
5,2023-01-31T14:15:00.000,1705,11.62,76,41.980264315,-87.913624596,2,31.5,0,4,41
0,2023-01-31T14:15:00.000,2160,26.8,76,41.97907082,-87.903039661,32,64.5,0,6,70.5
0,2023-01-31T14:15:00.000,1507,12.6,56,41.785998518,-87.750934289,28,33.25,0,4,37.75
3,2023-01-31T14:15:00.000,337,0.6,32,41.884987192,-87.620992913,32,5.25,0,1,9.75
0,2023-01-31T14:15:00.000,240,0,,,,,5.6,0,2,7.6
0,2023-01-31T14:15:00.000,664,5.3,76,41.980264315,-87.913624596,,15.25,0,4,19.25
0,2023-01-31T14:15:00.000,720,0.2,36,41.82371281,-87.602350437,28,14.5,0,0,14.5
0,2023-01-31T14:15:00.000,2024,3.55,8,41.899602111,-87.633308037,22,20.25,0,0,20.25
0,2023-01-31T14:15:00.000,2040,1.1,38,41.812948939,-87.617859676,10,46.5,0,0,46.5
0,2023-01-31T14:15:00.000,2714,10.93,45,41.744199535,-87.586348318,,36.75,0,0,36.75
11.31,2023-01-31T14:15:00.000,1503,16.13,76,41.97907082,-87.903039661,8,40.75,0,4,56.56
1.81,2023-01-31T14:15:00.000,666,5.32,8,41.899602111,-87.633308037,6,15.55,0,0,17.36
0,2023-01-31T14:15:00.000,1511,10.06,28,41.874005383,-87.66351755,,32.48,0,0,32.48
0,2023-01-31T14:15:00.000,360,0.8,,,,,5.75,0,0,5.75
0,2023-01-31T14:15:00.000,1617,9.09,25,41.890608853,-87.756046711,32,27.5,0,0,27.5
2.82,2023-01-31T14:15:00.000,944,3.74,28,41.874005383,-87.66351755,8,12.11,0,0,14.93
3,2023-01-31T14:15:00.000,485,1.71,32,41.880994471,-87.632746489,8,7.75,0,0,11.25
9.55,2023-01-31T14:15:00.000,1494,17.4,76,41.97907082,-87.903039661,8,43.25,0,4,57.3
9.3,2023-01-31T14:15:00.000,1680,1,76,41.97907082,-87.903039661,28,42,0,4,55.3
0,2023-01-31T14:15:00.000,848,3.79,61,41.80901825,-87.659166599,35,13,0,0,13
0,2023-01-31T14:15:00.000,1420,11.01,1,42.009622881,-87.670166857,8,29.5,0,0,29.5
1.05,2023-01-31T14:15:00.000,300,0.6,32,41.884987192,-87.620992913,8,5.25,0,0,6.3
0,2023-01-31T14:15:00.000,873,7.08,43,41.761577908,-87.572781987,55,89.72,0,0,89.72
0,2023-01-31T14:15:00.000,1489,9.82,28,41.874005383,-87.66351755,,26.25,0,0,26.25
2,2023-01-31T14:15:00.000,420,1,8,41.892507781,-87.626214906,8,6.25,0,0,8.75
0,2023-01-31T14:15:00.000,927,13.51,49,41.706587882,-87.623366512,28,33.75,0,0,33.75
0,2023-01-31T14:15:00.000,1455,9.08,69,41.763246799,-87.616134111,33,26,0,0,26
0,2023-01-31T14:15:00.000,420,1.4,8,41.89503345,-87.619710672,32,7,0,0,7
0,2023-01-31T14:15:00.000,1080,3.7,43,41.761577908,-87.572781987,41,13.75,0,0,13.75
1.95,2023-01-31T14:15:00.000,629,2.09,8,41.899602111,-87.633308037,7,9.25,0,0,11.7
0,2023-01-31T14:15:00.000,480,0.2,3,41.96581197,-87.655878786,6,10.75,0,0,10.75
3,2023-01-31T14:15:00.000,120,0.6,8,41.892507781,-87.626214906,32,4.75,0,0,7.75
0,2023-01-31T14:15:00.000,1560,10.57,58,41.817366208,-87.698860797,6,30,0,0,30
0,2023-01-31T14:15:00.000,2517,10.25,19,41.927260956,-87.765501609,4,30,0,0,30
9.6,2023-01-31T14:15:00.000,1800,17.7,76,41.97907082,-87.903039661,32,43.5,0,4,57.1
0,2023-01-31T14:15:00.000,1695,7.8,29,41.860190019,-87.7172201,65,23.5,0,0,23.5
17,2023-01-31T14:15:00.000,2096,15.44,76,41.980264315,-87.913624596,,40.5,0,27,85
2,2023-01-31T14:15:00.000,382,0.76,32,41.880994471,-87.632746489,28,6,0,0,8.5
0,2023-01-31T14:15:00.000,420,0.9,32,41.878865584,-87.625192142,28,6.25,0,0,6.25
0,2023-01-31T14:15:00.000,823,1.85,28,41.879255084,-87.642648998,8,9.5,0,5.5,15
9.75,2023-01-31T14:15:00.000,2140,14.39,48,41.729676423,-87.572717134,28,38.5,0,0,48.25
0,2023-01-31T14:15:00.000,660,2.1,8,41.899602111,-87.633308037,28,9,0,0,9
2.27,2023-01-31T14:15:00.000,295,0.95,8,41.89503345,-87.619710672,8,10,0,0,12.27
0,2023-01-31T14:15:00.000,433,1.11,32,41.884987192,-87.620992913,8,6.75,0,0,6.75
6,2023-01-31T14:15:00.000,1860,1,76,41.97907082,-87.903039661,8,44,0,5,55
0,2023-01-31T14:15:00.000,2,0.01,32,41.884987192,-87.620992913,32,3.25,0,0,3.25
0,2023-01-31T14:15:00.000,2392,25.95,76,41.980264315,-87.913624596,41,63.25,0,4,67.25
0,2023-01-31T14:15:00.000,1785,11.27,8,41.899602111,-87.633308037,69,29.75,0,0,29.75
0,2023-01-31T14:00:00.000,1200,11.6,72,41.713148612,-87.675075312,31,31.25,0,1,32.25
2,2023-01-31T14:00:00.000,540,0,8,41.890922026,-87.618868355,32,7.75,0,0,9.75
4.63,2023-01-31T14:00:00.000,544,4.16,7,41.922686284,-87.649488729,32,13.23,0,0,17.86
2.27,2023-01-31T14:00:00.000,607,0,32,41.884987192,-87.620992913,8,10,0,0,12.27
2.4,2023-01-31T14:00:00.000,934,4.74,28,41.874005383,-87.66351755,30,15.5,0,0,18.4
0,2023-01-31T14:00:00.000,221,0,5,41.947791586,-87.683834942,5,4.25,0,0,4.25
1.75,2023-01-31T14:00:00.000,807,1.82,8,41.89503345,-87.619710672,28,9.5,0,0,11.75
2,2023-01-31T14:00:00.000,142,0.4,32,41.880994471,-87.632746489,32,4.25,0,0,6.75
0,2023-01-31T14:00:00.000,540,0.8,8,41.892507781,-87.626214906,8,6.5,0,0,6.5
2.27,2023-01-31T14:00:00.000,245,1.12,8,41.899602111,-87.633308037,24,10,0,0,12.27
2,2023-01-31T14:00:00.000,459,1.66,8,41.899155613,-87.626210532,32,7.5,0,0,10
0,2023-01-31T14:00:00.000,540,1.2,33,41.859349715,-87.617358006,33,7.5,0,0,7.5
5,2023-01-31T14:00:00.000,1292,8.51,32,41.878865584,-87.625192142,43,24.75,0,0,30.25
10.35,2023-01-31T14:00:00.000,1560,1,8,41.899602111,-87.633308037,76,41,0,0,51.35
0,2023-01-31T14:00:00.000,1162,13.65,8,41.899602111,-87.633308037,76,34,0,0,34
0,2023-01-31T14:00:00.000,406,1.43,3,41.96581197,-87.655878786,6,7.25,0,0,7.25
8.2,2023-01-31T14:00:00.000,2400,15.1,8,41.899602111,-87.633308037,49,40.5,0,0,48.7
0,2023-01-31T14:00:00.000,1260,0.6,12,41.993930128,-87.758353588,,26,0,0,26
2,2023-01-31T14:00:00.000,300,1,32,41.884987192,-87.620992913,32,6,0,0,8
0,2023-01-31T14:00:00.000,724,1.97,32,41.880994471,-87.632746489,8,9.25,0,1.5,10.75
0,2023-01-31T14:00:00.000,10,0.02,2,42.001571027,-87.695012589,2,3.25,0,0,3.25
0,2023-01-31T14:00:00.000,0,0,71,41.744205146,-87.656305986,71,3.25,0,0,3.25
0,2023-01-31T14:00:00.000,1440,5.7,6,41.944226601,-87.655998182,14,18.75,0,0,18.75
1,2023-01-31T14:00:00.000,321,0.6,8,41.899602111,-87.633308037,8,5.5,0,0,7
6.4,2023-01-31T14:00:00.000,1260,12.4,6,41.944226601,-87.655998182,41,31.5,0,0,37.9
0,2023-01-31T14:00:00.000,1020,11.8,26,41.878594358,-87.730232428,68,30,0,0,30
1,2023-01-31T14:00:00.000,420,1.4,32,41.884987192,-87.620992913,33,7.5,0,0,8.5
0,2023-01-31T14:00:00.000,360,1,8,41.89503345,-87.619710672,32,6.25,0,1,7.25
0,2023-01-31T14:00:00.000,0,0,33,41.859349715,-87.617358006,,3.25,0,0,3.25
0,2023-01-31T14:00:00.000,1320,11.1,8,41.899602111,-87.633308037,43,29.25,0,0,29.25
0,2023-01-31T14:00:00.000,1595,16.09,,,,,41,0,0,41
1.14,2023-01-31T14:00:00.000,539,1.37,32,41.880994471,-87.632746489,8,10,0,0,11.14
0,2023-01-31T14:00:00.000,3924,10.84,6,41.944226601,-87.655998182,6,37.25,0,0,37.25
0,2023-01-31T14:00:00.000,1065,15.23,76,41.980264315,-87.913624596,24,37.5,0,4,41.5
0,2023-01-31T14:00:00.000,1800,0.6,34,41.842076117,-87.633973422,45,30.5,0,0,30.5
0,2023-01-31T14:00:00.000,440,1.33,32,41.884987192,-87.620992913,8,7,0,0,7
8.9,2023-01-31T14:00:00.000,1680,0.9,76,41.980264315,-87.913624596,,37,0,7,52.9
6.1,2023-01-31T14:00:00.000,1652,11.2,28,41.874005383,-87.66351755,,30,0,0,36.6
0,2023-01-31T14:00:00.000,56,0.06,10,41.985015101,-87.804532006,10,3.5,0,0,3.5
2,2023-01-31T14:00:00.000,316,0.91,8,41.891971508,-87.612945414,8,6,0,0,8.5
0,2023-01-31T14:00:00.000,2048,4.26,7,41.922686284,-87.649488729,16,20.75,0,0,20.75
0,2023-01-31T14:00:00.000,1310,16.55,44,41.742487572,-87.630044895,3,47.99,0,0,47.99
0,2023-01-31T14:00:00.000,846,3.74,32,41.878865584,-87.625192142,35,13,0,0,13
0,2023-01-31T14:00:00.000,3454,4.35,2,42.001571027,-87.695012589,2,27.25,0,0,27.25
0,2023-01-31T14:00:00.000,1536,6.96,44,41.740205756,-87.615969523,63,21,0,0,21
2,2023-01-31T14:00:00.000,416,1.34,32,41.880994471,-87.632746489,32,6.75,0,0,9.25
0,2023-01-31T14:00:00.000,1367,12.39,28,41.874005383,-87.66351755,43,32.5,0,0,32.5
2,2023-01-31T14:00:00.000,562,1.62,8,41.89503345,-87.619710672,32,8,0,0,10.5
2.57,2023-01-31T14:00:00.000,749,2.62,28,41.885300022,-87.642808466,33,11.03,0,0,13.6
2,2023-01-31T14:00:00.000,431,1.04,8,41.89503345,-87.619710672,8,6.5,0,0,9
0,2023-01-31T14:00:00.000,2340,0.4,16,41.953582125,-87.72345239,1,26.25,0,0,26.25
3,2023-01-31T14:00:00.000,160,0.4,8,41.899602111,-87.633308037,8,4.5,0,0,8
0,2023-01-31T14:00:00.000,1496,5.97,69,41.763246799,-87.616134111,35,22,0,0,22
0,2023-01-31T14:00:00.000,180,0.4,8,41.892507781,-87.626214906,32,4.5,0,1,5.5
0,2023-01-31T14:00:00.000,564,1.43,32,41.880994471,-87.632746489,8,8,0,0,8
0,2023-01-31T14:00:00.000,4,0,21,41.938666196,-87.711210593,21,3.25,0,0,3.25
0,2023-01-31T14:00:00.000,498,1.03,32,41.880994471,-87.632746489,32,7,0,0,7
9.2,2023-01-31T14:00:00.000,1800,16.7,76,41.97907082,-87.903039661,32,41.5,0,4,54.7
0,2023-01-31T14:00:00.000,6,0,59,41.829922304,-87.672502646,59,3.25,0,0.5,3.75
0,2023-01-31T14:00:00.000,769,0,,,,,7.5,0,0,7.5
3.45,2023-01-31T14:00:00.000,600,5.8,8,41.899155613,-87.626210532,3,16.75,0,0,20.2
0.01,2023-01-31T14:00:00.000,4110,4.1,1,42.009622881,-87.670166857,3,30.75,0,0,30.76
7,2023-01-31T14:00:00.000,300,0,8,41.899602111,-87.633308037,8,10,0,0,17
0,2023-01-31T14:00:00.000,1616,10.51,28,41.874005383,-87.66351755,43,29.5,0,0,29.5
11.31,2023-01-31T14:00:00.000,1368,16.1,76,41.97907082,-87.903039661,8,40.75,0,4,56.56
0,2023-01-31T14:00:00.000,15,0.08,6,41.944226601,-87.655998182,6,3.25,0,0,3.25
2,2023-01-31T14:00:00.000,324,1.06,8,41.899602111,-87.633308037,28,6.25,0,0,8.75
0,2023-01-31T14:00:00.000,0,1,28,41.874005383,-87.66351755,28,3.25,0,0,3.25
0,2023-01-31T14:00:00.000,1560,13.4,65,41.769778059,-87.726929842,8,32.75,0,0,32.75
2.25,2023-01-31T14:00:00.000,720,0.1,32,41.878865584,-87.625192142,28,10.75,0,0,13
1.1,2023-01-31T14:00:00.000,191,0.59,32,41.884987192,-87.620992913,32,5,0,0,6.6
0,2023-01-31T14:00:00.000,634,2.06,8,41.89503345,-87.619710672,32,9.25,0,0,9.25
0,2023-01-31T14:00:00.000,660,2.3,8,41.899602111,-87.633308037,7,10,0,1,11
0,2023-01-31T14:00:00.000,1140,0.4,39,41.808916283,-87.596183344,8,21.75,0,0,21.75
0,2023-01-31T14:00:00.000,543,1.55,8,41.892507781,-87.626214906,32,8,0,0,8
0,2023-01-31T14:00:00.000,1072,5.1,33,41.859349715,-87.617358006,8,17.25,0,0,17.25
2,2023-01-31T14:00:00.000,1320,12.7,76,41.980264315,-87.913624596,5,32,0,4,38
0,2023-01-31T14:00:00.000,780,1.8,8,41.89503345,-87.619710672,28,9.75,0,1,10.75
3,2023-01-31T14:00:00.000,499,1.62,8,41.89503345,-87.619710672,32,8,0,0,11.5
0,2023-01-31T14:00:00.000,1060,15.82,50,41.706125752,-87.598255838,28,39,0,0,39
0,2023-01-31T14:00:00.000,604,3.84,8,41.899602111,-87.633308037,6,13,0,1,14
2,2023-01-31T14:00:00.000,283,0.71,8,41.892507781,-87.626214906,8,5.25,0,0,7.75
3,2023-01-31T14:00:00.000,424,0.67,32,41.884987192,-87.620992913,8,6,0,0,9.5
0,2023-01-31T14:00:00.000,632,0.57,28,41.874005383,-87.66351755,28,5.25,0,0,5.25
11.75,2023-01-31T14:00:00.000,1358,17.15,76,41.97907082,-87.903039661,8,42.5,0,4,58.75
0,2023-01-31T14:00:00.000,194,0.34,28,41.879255084,-87.642648998,28,4.5,0,0,4.5
2,2023-01-31T14:00:00.000,616,1.48,32,41.877406123,-87.621971652,8,8,0,0,10.5
1.16,2023-01-31T14:00:00.000,493,0,28,41.874005383,-87.66351755,,10,0,0,11.16
0,2023-01-31T14:00:00.000,277,0.47,8,41.899602111,-87.633308037,8,5,0,0,5
7.4,2023-01-31T14:00:00.000,1689,12.22,,,,2,32.5,0,4,44.4
4,2023-01-31T14:00:00.000,196,0.62,28,41.879255084,-87.642648998,28,5,0,1.5,11
0,2023-01-31T14:00:00.000,1396,1.77,28,41.874005383,-87.66351755,32,12.5,0,1,13.5
3,2023-01-31T14:00:00.000,500,1.23,32,41.884987192,-87.620992913,28,7.25,0,1.5,12.25
0,2023-01-31T14:00:00.000,540,0.2,6,41.944226601,-87.655998182,3,11.25,0,0,11.25
0,2023-01-31T14:00:00.000,1276,7.89,28,41.874005383,-87.66351755,4,22.25,0,0,22.25
1.14,2023-01-31T14:00:00.000,549,1.14,8,41.891971508,-87.612945414,32,10,0,0,11.14
